Id,SalePrice
1664,371444.9705398084
1665,257667.0751293237
1666,259738.7952920088
1667,313536.19202884135
1668,258522.78992434658
1669,230831.08188706404
1670,266468.7130209876
1671,256161.51881364206
1672,340755.0385501891
1673,284385.8952690221
1674,239999.45469088055
1675,208794.81483034667
1676,202438.0763530339
1677,210570.58907550783
1678,346532.72450147185
1679,309949.3059293656
1680,275759.3307955216
1681,223438.48332840868
1682,249405.8730966189
1683,212764.55420891053
1684,192659.74034120288
1685,196159.53584624408
1686,191925.00887132427
1687,185532.48814548
1688,211729.4111247654
1689,207869.26682546161
1690,196655.9329221329
1691,180192.08731340955
1692,241615.71511823725
1693,185532.48814548
1694,196584.96041102015
1695,186934.66083492205
1696,278032.4305830407
1697,186934.66083492205
1698,319664.3922002956
1699,285210.7608378355
1700,248508.98779092918
1701,265706.12265801197
1702,252777.27630062157
1703,248131.96741335452
1704,252622.8590023463
1705,218728.8297860262
1706,347176.12168261735
1707,226148.9081312006
1708,221992.57912680373
1709,236752.04825607
1710,225840.07353465003
1711,234042.09717193077
1712,275046.896418222
1713,252000.4972682065
1714,236012.13409225142
1715,215757.53275470834
1716,193456.29317505035
1717,183155.54330721812
1718,183457.93356425536
1719,227065.08424332162
1720,226732.65319826934
1721,178079.15485268302
1722,178079.15485268302
1723,177191.2677301024
1724,222705.01350410335
1725,247507.87066586528
1726,208085.61434831796
1727,192298.1387529815
1728,190921.62171176003
1729,169948.27670982675
1730,216089.0795792074
1731,124407.06962814623
1732,109338.76590232944
1733,109338.76590232944
1734,131960.52982459014
1735,116982.29874193316
1736,116094.41161935258
1737,266790.3375565472
1738,214772.3467539472
1739,351488.3616114081
1740,261599.9496392911
1741,204144.81340204092
1742,199139.99801256962
1743,191573.94614629142
1744,225008.28555918828
1745,234183.1027025181
1746,283444.5468437746
1747,237741.45729873568
1748,278902.90012525645
1749,174141.4890616594
1750,159472.092575553
1751,260083.52984931754
1752,114666.08863781294
1753,200726.54802297067
1754,232605.3510669868
1755,173961.34377533972
1756,112118.22790127544
1757,107562.99165716826
1758,166665.21282934878
1759,210518.9849893928
1760,164226.757754511
1761,164323.2747371841
1762,218090.09987221277
1763,196377.1850532276
1764,115746.96035573105
1765,215762.67942122975
1766,181341.0536549685
1767,199716.41592967254
1768,139127.9220903415
1769,165294.79016341126
1770,122721.36802614489
1771,146218.13039195962
1772,167334.3379985387
1773,145973.64045052452
1774,229164.5651935764
1775,127328.06024634093
1776,130776.64741447687
1777,86453.17902009375
1778,121762.69190893561
1779,144532.4287899583
1780,150806.80651027412
1781,140646.317715041
1782,97873.46664292383
1783,123353.93341193467
1784,64135.00443033801
1785,103535.25322298481
1786,166286.79288448856
1787,135679.95908046188
1788,58298.21908798543
1789,70734.98440360944
1790,29306.729269367876
1791,271762.3892670007
1792,174192.94503774826
1793,136181.20348410239
1794,117310.41698701485
1795,135248.25535493752
1796,140659.20639406756
1797,118243.88539679626
1798,128312.46435159465
1799,85211.44566438708
1800,146559.13731606785
1801,147372.62847358407
1802,139624.10455126152
1803,195759.44056976456
1804,133845.709731451
1805,133240.8798473678
1806,124932.00900944101
1807,154353.55835889667
1808,94744.20502305475
1809,106180.5084041608
1810,143806.4583825394
1811,147893.39945094226
1812,106187.80325285673
1813,130477.42375507849
1814,68379.39461368958
1815,55698.13935663046
1816,62608.15300192016
1817,112692.02826217882
1818,155300.19925680017
1819,93815.69435423118
1820,33924.50264293235
1821,108330.71245720719
1822,111565.06741308606
1823,22722.976973492972
1824,145034.1986118376
1825,153169.18167042112
1826,93923.50224071523
1827,89199.6563027447
1828,149791.65155331377
1829,98612.51904799632
1830,147010.02276301695
1831,170378.87925454578
1832,184875.1444444711
1833,174996.6979632418
1834,106637.55474704242
1835,140792.15083523496
1836,155159.5425639552
1837,74832.6500736755
1838,105132.60130135983
1839,76461.26374881205
1840,173498.14125052266
1841,159639.3985528548
1842,99269.22884671649
1843,137648.143132713
1844,145214.4920081835
1845,175767.1106279041
1846,141946.00075635852
1847,252449.00994551368
1848,71970.37215982031
1849,166568.69584667563
1850,130448.5291693952
1851,161911.45701568673
1852,130628.67445571488
1853,152375.48930443032
1854,159169.75168852447
1855,186816.39871922272
1856,230934.10501590197
1857,150131.0336204597
1858,249040.62015092562
1859,207347.10946025845
1860,169940.14842068704
1861,204657.72010447225
1862,316518.2814636077
1863,316518.2814636077
1864,316518.2814636077
1865,251709.24389172127
1866,255711.15559784282
1867,224905.42297701933
1868,269248.1750199336
1869,202257.9310667142
1870,198744.99924346287
1871,225909.11073080418
1872,188889.6075128976
1873,214797.52714307763
1874,154041.90725790052
1875,215415.3268976257
1876,220594.06558722386
1877,216644.22094431453
1878,221624.0924161765
1879,129689.38072705419
1880,131432.98264465766
1881,237059.13105414598
1882,264893.893146069
1883,216816.69613184588
1884,232070.92544133528
1885,222415.46255608398
1886,263586.28969985514
1887,208904.17112203763
1888,240398.36193059094
1889,184783.6392867616
1890,143290.69543425163
1891,169643.48885444316
1892,109029.93130577891
1893,161183.47279559
1894,207070.3978212569
1895,189981.8299088438
1896,127488.23052367163
1897,101860.93479639088
1898,109483.62716902289
1899,114369.9946102628
1900,92485.0184070614
1901,148554.8887407224
1902,158449.07180322826
1903,240352.6831723529
1904,133440.3087822186
1905,193655.6233698837
1906,158504.82147811458
1907,230502.81553195618
1908,122628.78927490297
1909,140840.86662966965
1910,140840.86662966965
1911,237310.12714174588
1912,301707.3381751832
1913,148996.92572669397
1914,17415.036626558052
1915,241832.3662329152
1916,48874.60548681757
1917,250110.33587496218
1918,131124.1480481071
1919,175254.58247714397
1920,225336.45317427866
1921,294340.56634458975
1922,246053.8029111561
1923,260760.85564747098
1924,207604.48808072013
1925,250832.0615880777
1926,286362.4709203911
1927,133157.25154372124
1928,182454.14707045307
1929,110792.86624192222
1930,165500.76217779284
1931,139185.9211459611
1932,162968.08284098373
1933,177576.56466149277
1934,205579.87990721382
1935,183097.88241367525
1936,206467.7670297944
1937,206981.8079080105
1938,203982.1999657778
1939,241299.08836218936
1940,187717.17452082987
1941,209124.61997559294
1942,206136.74792742575
1943,192021.4764839887
1944,296957.2407343999
1945,272207.7823051993
1946,175917.21393681184
1947,253600.8187680867
1948,175852.86928169642
1949,234041.5740832694
1950,177281.29100325354
1951,271126.8118472637
1952,237541.6172274942
1953,165076.07758002932
1954,240836.43997185276
1955,148010.29472738542
1956,311149.05211908673
1957,193559.1557572193
1958,278212.3341312531
1959,199721.45394396488
1960,125243.50077463797
1961,118217.63712813528
1962,111375.9911458588
1963,110488.10402327823
1964,142507.17404096975
1965,170927.81810014785
1966,146893.74927067154
1967,237953.46251623984
1968,345773.5266891221
1969,282939.6117402996
1970,344922.79463730654
1971,339128.09570648323
1972,292324.9819909322
1973,255783.05362488652
1974,282097.53352482646
1975,342955.4480231051
1976,233546.19923089462
1977,319266.8771676055
1978,335632.36037925654
1979,273558.9213226057
1980,209895.01956680464
1981,264602.86613266653
1982,207726.7824214464
1983,207726.7824214464
1984,206490.5823583992
1985,218876.8027447882
1986,230367.0669735096
1987,196879.15235514185
1988,199988.41654879597
1989,216398.56936630388
1990,239801.13773898286
1991,210570.58907550783
1992,235494.4516141253
1993,185672.8021731161
1994,271685.4352388221
1995,209239.20601518464
1996,265223.58711465506
1997,279184.849729283
1998,281794.3459972573
1999,253590.30898417273
2000,291367.42312326224
2001,258646.93621503853
2002,236576.59551078905
2003,251977.60818967727
2004,238157.56538295306
2005,222151.68896611774
2006,217437.34288269654
2007,252643.894449352
2008,198611.6173921933
2009,215086.3499262371
2010,212326.71327365993
2011,186423.98518903437
2012,186610.57481486734
2013,197579.6581988202
2014,206839.0735487637
2015,203718.1181989568
2016,211412.7370311431
2017,209095.80761377743
2018,125783.93663359704
2019,109338.76590232944
2020,118732.34499904992
2021,111114.5401474906
2022,190071.95192201238
2023,189373.31122839652
2024,306511.81856592244
2025,335669.7742568676
2026,199248.57023382548
2027,171463.66310862382
2028,193273.32576434058
2029,201384.86857260898
2030,243739.29523550172
2031,204530.8319627247
2032,217855.53377093805
2033,232949.56548479927
2034,186439.96028642278
2035,227671.98358883878
2036,212396.0282474963
2037,214152.16066277272
2038,298573.9472112353
2039,185368.79208915195
2040,325871.11327181826
2041,221308.76411010395
2042,233572.82324164486
2043,185265.7813969568
2044,222640.57010897048
2045,207083.28650028346
2046,205918.73710871005
2047,160631.39810102503
2048,120347.25760642253
2049,218509.9690926181
2050,184885.89899893152
2051,123236.07589705955
2052,139900.00858171782
2053,139501.10134200746
2054,75669.0769535859
2055,185709.70027324272
2056,157393.87870334584
2057,123261.80388510396
2058,217041.80663527054
2059,143927.6482758838
2060,177976.09479047914
2061,192980.0538611805
2062,134238.12326163935
2063,103548.19127202014
2064,137442.2204883402
2065,112748.73640339434
2066,218986.0602964617
2067,215807.69105780532
2068,223142.38930085854
2069,98407.45816236958
2070,97525.81339613526
2071,67222.10195036684
2072,137606.52096726123
2073,137558.07048955318
2074,161440.85141605168
2075,134978.03742545797
2076,101926.83432513423
2077,155483.02017844928
2078,130152.58325187126
2079,134191.51153380016
2080,117792.95253037175
2081,137358.25605505126
2082,223760.0584939596
2083,170735.3376347919
2084,98356.00218628073
2085,142042.51773903167
2086,179764.0934359557
2087,135235.05391402304
2088,94239.42380171832
2089,63032.837599683655
2090,108560.63495826701
2091,114846.72152943553
2092,161656.28330702108
2093,145709.42213927914
2094,88672.05975280347
2095,135109.96630764165
2096,64145.83227515078
2097,53221.06095019131
2098,146478.07864113743
2099,35965.24309501547
2100,183000.21488018802
2101,113481.46449722827
2102,112575.55768773783
2103,57797.02537039682
2104,212825.26807842014
2105,112730.95374059472
2106,81865.59183301627
2107,195842.67507473467
2108,118043.12379259152
2109,130479.93847822427
2110,114144.83768736754
2111,170961.18491814018
2112,170155.75226253862
2113,115090.3035120479
2114,81669.4764444371
2115,159866.099930414
2116,82688.50052715663
2117,135268.8940405722
2118,125975.09981677997
2119,92287.95289824124
2120,86634.98815486193
2121,95743.03377589918
2122,90214.5014483553
2123,84097.58923017388
2124,196081.08847307865
2125,172193.2089946166
2126,151562.36210038012
2127,168125.86923770423
2128,120661.98127903717
2129,65889.48356276295
2130,149647.2714467868
2131,162708.63357619478
2132,102054.26457481524
2133,94700.6799850346
2134,101359.10555677416
2135,48807.31061985444
2136,102284.16481885854
2137,120134.89062253642
2138,136908.2289688944
2139,152793.68019267183
2140,130313.4448896598
2141,145214.4920081835
2142,140215.28751778166
2143,161788.35204968194
2144,106675.0057945702
2145,122850.05733637576
2146,144506.70080191386
2147,213214.81868469226
2148,132222.94506139995
2149,122219.54883425684
2150,206002.41478236535
2151,106236.63867762673
2152,170641.3471774172
2153,183747.33640224856
2154,121769.18561845762
2155,134710.35395478748
2156,311440.259063945
2157,231789.7086342646
2158,258627.47495109963
2159,255422.74690161218
2160,182211.01751460868
2161,241987.54654991912
2162,323679.35931680264
2163,261334.4242508503
2164,218619.42412432653
2165,209007.0337042066
2166,154041.90725790052
2167,209026.41609275521
2168,217459.85452542227
2169,206696.3332884406
2170,226634.73284091344
2171,162328.78790864098
2172,147685.11941057898
2173,206607.1952964398
2174,269768.29088864685
2175,254807.556261745
2176,258452.00092971788
2177,279208.1153147286
2178,219190.9259453528
2179,141372.72829113057
2180,256180.03944344452
2181,218542.24016019324
2182,235753.0530433239
2183,210937.32398766052
2184,141650.05483883456
2185,143316.47279230476
2186,154807.5000397548
2187,154472.93745515984
2188,160361.48013127595
2189,468919.1250982567
2190,139217.99473350134
2191,139217.99473350134
2192,94231.84550944163
2193,93947.68050750956
2194,122248.34272938935
2195,110303.83698904328
2196,144686.84608823355
2197,114673.37387144033
2198,142280.46460093601
2199,173830.12127528014
2200,108646.40963604805
2201,93797.72427388086
2202,129015.16354146719
2203,135660.30839896263
2204,193329.57086008735
2205,134192.42616568226
2206,128209.50302940824
2207,175227.4164970988
2208,221705.4351691779
2209,231300.63001137692
2210,122628.78927490297
2211,80796.9256507912
2212,101386.76154860028
2213,102479.07151690147
2214,185513.37676386943
2215,83492.75934609068
2216,204804.93067899573
2217,76753.00188995054
2218,66529.5898067838
2219,47809.36536386219
2220,31987.457656026294
2221,241832.3662329152
2222,238924.21492373836
2223,283196.94099075254
2224,222137.15517430112
2225,209732.0411421642
2226,236827.48042172872
2227,209405.99031392572
2228,231564.55171136936
2229,228945.0955744431
2230,191758.9586385194
2231,210995.09079127747
2232,211336.18185736216
2233,179455.9724881251
2234,217043.12818402488
2235,242219.14781232766
2236,255801.22824100268
2237,282875.2670851841
2238,195791.02390897306
2239,178053.42686463858
2240,176843.05344775226
2241,153076.7374311692
2242,139095.03611406387
2243,171918.69581374564
2244,113120.26005616083
2245,113120.26005616083
2246,151738.48709278938
2247,119926.02776387571
2248,123004.52400465973
2249,125661.74103288821
2250,132816.29398962174
2251,138926.0165373421
2252,206600.75095692652
2253,180539.72799459143
2254,210365.26108400972
2255,217365.4549640912
2256,191351.4896379537
2257,266672.48270859657
2258,176348.3922440974
2259,204588.1809532642
2260,144275.09953950532
2261,171818.88398803462
2262,190953.4440750884
2263,300231.4017414077
2264,329482.7732561298
2265,184899.04648480413
2266,240732.92451518588
2267,316769.2963015042
2268,293298.26192373387
2269,181103.0574230554
2270,173157.97366793457
2271,222228.82356024225
2272,223000.29601395706
2273,168022.84555627717
2274,185098.52478966367
2275,161736.84670358436
2276,178889.75927111285
2277,214090.09706869978
2278,185542.4436659496
2279,123441.99854143237
2280,115451.01443820712
2281,183070.87977607007
2282,179519.33128574773
2283,121778.67716182524
2284,137992.55544202923
2285,147781.63639325212
2286,128936.577884209
2287,265670.8985415668
2288,250757.01211402527
2289,303965.7467037188
2290,341708.77371156565
2291,301254.00316021737
2292,292899.35468402354
2293,356531.08411226684
2294,339927.8499918383
2295,324502.9017842678
2296,285619.9137880277
2297,257172.75403827886
2298,263959.46895152103
2299,355443.3043142842
2300,287456.91214462125
2301,231157.36855233344
2302,240089.52733404038
2303,253169.73920081864
2304,246669.44085732588
2305,201949.09647016367
2306,201949.09647016367
2307,209283.7947132169
2308,233642.71621356776
2309,235566.46341749092
2310,205526.37294853042
2311,212764.55420891053
2312,199325.3134150662
2313,200894.55329424102
2314,189080.5240569018
2315,197195.2124111026
2316,216640.39133694477
2317,204882.97576738495
2318,199376.40235818693
2319,194435.51458636406
2320,198346.09200375248
2321,235257.6288209404
2322,199324.05176949291
2323,178690.37970627076
2324,185532.48814548
2325,230097.6120627587
2326,186703.30426115892
2327,236623.3743208637
2328,240322.4122937335
2329,215975.9962888061
2330,212052.35489303136
2331,317715.6231214766
2332,358503.1526303952
2333,306983.876910249
2334,278807.93821232056
2335,258061.31700517246
2336,298593.4961900225
2337,211915.28375340093
2338,233063.66368753772
2339,231197.8167992167
2340,284895.53127178043
2341,231352.23409749195
2342,230798.90955950634
2343,226887.07049654462
2344,246925.8193059848
2345,246991.1700339793
2346,213281.01387829974
2347,212026.3918435665
2348,234177.05320626718
2349,210513.5265609883
2350,243814.64171874642
2351,243353.2766748179
2352,254812.13159471023
2353,296071.8365256919
2354,178143.49950779843
2355,183400.03324865323
2356,174746.36831575134
2357,225330.0582047741
2358,219859.6899826509
2359,150789.02266039522
2360,127212.30898514541
2361,137069.09060668296
2362,287867.63056875917
2363,142029.67843001382
2364,143342.2007803492
2365,215507.1513392601
2366,189533.3172315366
2367,240142.7351086038
2368,214104.5563457649
2369,238309.0605478405
2370,197370.85162340576
2371,204743.19958110098
2372,208622.8163120061
2373,258830.64781090623
2374,286365.2764801956
2375,215653.37249954752
2376,309331.5873662558
2377,326722.54553570616
2378,150760.52732704897
2379,267514.145155583
2380,143091.26649940078
2381,168241.55813965912
2382,210300.27240601086
2383,226989.9824487223
2384,247788.10963645813
2385,141772.29980955215
2386,134096.59464239067
2387,144371.61652217846
2388,156010.61672839048
2389,130570.77414011276
2390,148823.89144409925
2391,121563.26297408479
2392,112118.22790127544
2393,154852.51167633035
2394,134649.9191803763
2395,219145.36004533287
2396,174347.3623360235
2397,203892.0285826005
2398,96071.91503970948
2399,71815.95486154503
2400,62611.774806947564
2401,99829.38617440467
2402,138973.50479206623
2403,200636.47537981084
2404,164632.10933373464
2405,157014.30448217533
2406,114588.85530367095
2407,122502.60607275422
2408,134218.83961310823
2409,142679.47058066385
2410,210551.1573169505
2411,112877.42571362518
2412,170879.44214934774
2413,147041.67285942478
2414,137686.7104297753
2415,191757.60415400498
2416,111616.35933937866
2417,123750.78376797418
2418,112356.27350319727
2419,167339.2345673352
2420,111468.38638061669
2421,197953.4809935292
2422,108682.48004215737
2423,108416.28830766457
2424,165910.87558566066
2425,289216.34554056264
2426,111512.8290010571
2427,102403.1856048042
2428,183531.64765496648
2429,112272.64519955072
2430,126311.53318353824
2431,145291.62660230804
2432,129078.10650345769
2433,144082.0655741591
2434,154659.4777109841
2435,171162.54875785383
2436,116795.70911610019
2437,110226.65302491002
2438,119028.29091657388
2439,85808.9694502109
2440,111164.73116195333
2441,89836.60914437688
2442,81337.36150975025
2443,111930.8258867051
2444,69806.23689775012
2445,70174.78927151438
2446,140371.39521934878
2447,137536.96171487524
2448,141952.844982699
2449,81063.7230768573
2450,130501.4772796011
2451,112100.2528703773
2452,182608.65763129469
2453,113423.5428933689
2454,157817.750912372
2455,95773.61881435069
2456,144909.32223817712
2457,114650.11163447231
2458,106503.49269082106
2459,88060.88426922445
2460,130188.05632354316
2461,125268.08319484082
2462,130415.39183994182
2463,110451.38959428543
2464,193160.07938820095
2465,111426.17749580083
2466,119768.85950748438
2467,109462.31654014182
2468,80381.26192233826
2469,85200.20763371218
2470,250955.7486884134
2471,190692.52455742392
2472,184939.4338285015
2473,139196.76437795477
2474,106855.65936189257
2475,220726.4531799234
2476,124103.02105822213
2477,127617.61119436033
2478,183882.47005199268
2479,129238.96814124624
2480,131072.64270200953
2481,135293.31636152178
2482,118706.6170110055
2483,119588.05979407279
2484,124323.44132449967
2485,119645.96010967492
2486,167366.51032609638
2487,249774.36711979608
2488,124772.14622741204
2489,156300.11830640113
2490,144815.5353984644
2491,111513.39801719223
2492,210197.36045383316
2493,154151.16480957402
2494,195875.3164913308
2495,142229.05799485592
2496,293581.2204222138
2497,171634.90769640097
2498,106675.10453458768
2499,116332.45722127441
2500,151030.79462653722
2501,158892.9906795142
2502,160314.94959487504
2503,119292.41307282523
2504,219180.5858433359
2505,236497.4141535884
2506,246388.36549575106
2507,305278.26905405417
2508,246388.36549575106
2509,231776.86932524675
2510,227041.48779481987
2511,198037.25740720195
2512,226840.29730393263
2513,220856.50814233115
2514,230110.40200176783
2515,157953.7463208622
2516,170013.28245656443
2517,154041.90725790052
2518,168897.8933698399
2519,232245.29043030206
2520,216108.71255747773
2521,213195.01973851706
2522,230424.9327536948
2523,124548.64761740365
2524,142338.51302656432
2525,141270.48061766406
2526,145060.07470990822
2527,128801.4936044736
2528,123602.86017922094
2529,119105.52425071587
2530,120450.21892860896
2531,242862.54499347313
2532,240885.2132244566
2533,217923.58989646257
2534,227633.3796298678
2535,302323.466896588
2536,248183.84042691035
2537,201389.32759266475
2538,196494.2178246236
2539,188257.65974979766
2540,206259.84277283575
2541,196860.710998669
2542,200894.55329424102
2543,123467.72652947681
2544,138497.4135882226
2545,119529.3023047577
2546,146958.0445557782
2547,144661.16747019786
2548,248918.07226993947
2549,188877.44109765464
2550,668287.9317695862
2551,169643.48885444316
2552,119298.5088460534
2553,139217.99473350134
2554,136483.54437113088
2555,68230.18664609871
2556,92275.92597796078
2557,104011.44316684591
2558,236787.34022273635
2559,146475.41027240385
2560,106061.6243991903
2561,89912.5712997781
2562,121154.92794819162
2563,121312.76048329414
2564,150682.5141419903
2565,144712.57407627796
2566,170459.23476686573
2567,128624.63159558995
2568,193533.37839916616
2569,191834.83748814696
2570,124217.97389423117
2571,239278.8241755931
2572,148192.66929326043
2573,219925.45276513987
2574,359156.0794429289
2575,110295.14598278409
2576,137598.06284749485
2577,155036.96146359533
2578,64654.14517656085
2579,66499.16664682965
2580,127285.06234538878
2581,107072.15487863116
2582,74297.56467729149
2583,238132.8447838309
2584,178497.29637091578
2585,210287.48246700174
2586,212365.64696920017
2587,211033.7916003249
2588,128370.41403720551
2589,140684.98375212072
2590,210293.87743650627
2591,279651.73809992603
2592,250145.7872604375
2593,234865.1659207433
2594,176612.16583406363
2595,199619.99768701688
2596,275077.3169473051
2597,217062.41183255604
2598,293161.0799583197
2599,266648.85830730724
2600,245262.28466122245
2601,145027.1887336306
2602,121701.80200903688
2603,110945.57857128928
2604,119926.02776387571
2605,125253.35049935922
2606,141148.23564694653
2607,183689.48545665515
2608,222807.87608627233
2609,165328.45702303504
2610,109904.97911934165
2611,200289.0241161893
2612,161041.99354635004
2613,123004.52400465973
2614,132571.80404818663
2615,155566.64848209583
2616,124458.52560423507
2617,219841.7750914846
2618,170088.07200944028
2619,237097.6489811995
2620,194609.46022181585
2621,203807.15976698813
2622,215020.49367031682
2623,256866.34272387717
2624,293418.77560725063
2625,338010.8950592234
2626,175035.86989376202
2627,173987.12113339288
2628,331378.0218925548
2629,386174.75446275156
2630,293038.34856084955
2631,340741.52698188653
2632,330200.27501060994
2633,252314.02440579576
2634,287276.0860310161
2635,155302.92426213832
2636,210601.01164918175
2637,149428.72132818244
2638,278859.8702231101
2639,215776.22392529243
2640,150097.84649737235
2641,119440.08683531082
2642,193982.85449749004
2643,121778.67716182524
2644,153877.1067866153
2645,114508.81000064011
2646,107226.71525205064
2647,120890.79003924466
2648,146829.40461555612
2649,178600.20832309348
2650,146005.86214809096
2651,171815.70522272846
2652,327300.96632084576
2653,239690.62009433002
2654,256380.28076703273
2655,271139.749896299
2656,270401.78642246354
2657,280403.63656044775
2658,277885.1828386005
2659,284160.07725450455
2660,299603.416814049
2661,261849.13212176494
2662,259494.3053505737
2663,257028.75803345878
2664,234099.5237688803
2665,249779.05234828484
2666,247334.15293393377
2667,192659.74034120288
2668,196944.3363517774
2669,205770.86288996553
2670,280969.05812439066
2671,196944.3363517774
2672,210416.17177723258
2673,224834.63398239063
2674,226944.20779341809
2675,182389.9011553551
2676,208281.00747311354
2677,235243.57555480013
2678,279638.5278892981
2679,243485.19988031965
2680,271702.38704620133
2681,336571.3032255841
2682,314315.42665683164
2683,399471.95584283525
2684,291979.61787981715
2685,326638.5640336785
2686,250125.83135262164
2687,247823.132816804
2688,227530.4676776901
2689,205058.4285126659
2690,348229.82959404495
2691,224578.20665571978
2692,182389.9011553551
2693,213929.1036004839
2694,181045.206477462
2695,218188.5692264269
2696,207425.23150592932
2697,225643.88144560828
2698,208594.05549512705
2699,200366.30682034002
2700,179127.8542430434
2701,167966.92915003194
2702,125385.02939388665
2703,201717.20309963432
2704,152645.6578639011
2705,127559.7108787582
2706,121054.99944268345
2707,118571.48336126137
2708,132449.50970746035
2709,117870.18586451375
2710,124078.95138306456
2711,319605.1255980263
2712,326270.6786526127
2713,186779.58322063502
2714,166833.22622449353
2715,200606.93766118024
2716,156949.47325781392
2717,215480.87343625366
2718,236070.03440785356
2719,159324.119616791
2720,172121.22487506314
2721,138413.78528457606
2722,192090.93802878674
2723,129245.41248075952
2724,119710.30476479034
2725,136638.01103941488
2726,148527.9455265753
2727,198584.03886565685
2728,188283.28899782462
2729,154609.40572479126
2730,155392.94753528942
2731,79498.05499821104
2732,118790.19594464332
2733,178896.1542406174
2734,194253.9595444449
